dates,90 cv,100 cv,110 cv,130 cv,115 cv
2020-03-01,21328.571428571428,24760.0,25255.0,23072.539682539682,21474.48275862069
2020-04-01,24800.0,25110.0,20890.0,22027.14285714286,23800.0
2020-05-01,26440.0,,,,
