dates,100 cv,82 cv,68 cv,110 cv,165 cv,75 cv,120 cv
2019-12-01,13517.884615384615,11290.0,12141.052631578947,14392.222222222223,17630.0,12386.42857142857,17567.5
2020-04-01,13761.578947368422,12510.0,10867.142857142857,14334.285714285714,20570.0,12346.538461538461,
2020-05-01,11796.57142857143,13751.666666666666,12197.142857142857,13431.666666666666,17674.444444444445,10355.652173913044,
2020-06-01,11972.0,12677.5,12230.0,16250.0,20945.0,,
2020-07-01,,12887.142857142857,,,,,
