dates,163 cv,197 cv,245 cv,194 cv,258 cv,510 cv,476 cv
2020-04-01,53133.15789473684,61615.0,74654.41176470589,69000.0,67855.0,127707.5,81851.25
2020-05-01,48454.28571428572,59428.88888888889,75332.08333333333,63602.35294117647,67020.76923076923,112884.0,94935.0
2020-06-01,52486.42857142857,51421.76470588235,70558.42105263157,49811.666666666664,73950.0,116007.5,87638.0
2020-07-01,63920.0,,72502.72727272728,65829.16666666667,56680.0,109000.0,98652.5
