dates,115 cv,150 cv,130 cv,125 cv,290 cv,245 cv,110 cv,90 cv,310 cv
2020-05-01,23408.260869565216,27850.0,24064.0,19935.0,33280.0,38012.5,19780.0,22000.0,44504.0
2020-06-01,22727.30769230769,30380.0,25795.0,20021.666666666668,,34870.0,18250.0,,
2020-07-01,22873.076923076922,28966.875,24433.333333333332,21446.25,,,14990.0,,
