dates,400 cv,230 cv,180 cv,184 cv
2019-03-01,42780.0,49990.0,30999.0,44900.0
2019-06-01,58000.0,46890.0,32796.666666666664,
2020-01-01,,55832.0,29900.0,
2020-05-01,,47890.0,,
2020-06-01,,44178.0,,
2020-07-01,,51770.0,,
