dates,120 cv,130 cv,180 cv,165 cv,210 cv
2020-04-01,20274.375,21599.04761904762,20296.25,23011.11111111111,24578.0
2020-05-01,20458.125,20186.666666666668,18680.0,22205.384615384617,24070.0
2020-06-01,19369.41176470588,20753.333333333332,23730.0,21811.666666666668,
2020-07-01,19550.0,19780.0,,20976.0,
