dates,34 cv,39 cv,54 cv,45 cv,50 cv,44 cv
2020-05-01,528.125,1000.0,1.0,700.0,1200.0,2700.0
2020-06-01,1120.0,1800.0,660.0,250.0,,
2020-07-01,230.0,,,,,
