dates,75 cv,133 cv,85 cv,102 cv
2020-03-01,6925.454545454545,10403.333333333334,7550.0,8740.0
2020-04-01,6803.333333333333,11282.5,9355.0,
2020-05-01,7025.714285714285,,,
2020-06-01,7210.0,,,
2020-07-01,6975.0,,,
