dates,120 cv,95 cv,70 cv,90 cv,110 cv,175 cv
2019-10-01,6990.0,4345.0,4900.0,4912.5,6245.0,6000.0
2020-05-01,4590.0,,,,,
2020-06-01,5990.0,,,,,
