dates,560 cv,520 cv,570 cv,530 cv
2019-10-01,147420.0,129990.0,139000.0,129990.0
2020-03-01,92000.0,89900.0,119500.0,
2020-05-01,119500.0,79990.0,,
2020-07-01,,139250.0,,
