dates,275 cv,410 cv,250 cv,330 cv,350 cv
2019-10-01,46900.0,54990.0,49989.0,46500.0,78900.0
2020-01-01,48046.153846153844,71780.0,53985.0,43233.333333333336,59999.0
2020-02-01,39018.0,54990.0,68990.0,,
2020-05-01,44606.153846153844,56140.0,56386.666666666664,,
2020-06-01,45657.692307692305,57828.333333333336,47421.666666666664,,
2020-07-01,,,47900.0,,
