dates,141 cv,146 cv
2019-09-01,30550.0,40900.0
2019-10-01,28950.0,43700.0
2019-11-01,33990.0,
2019-12-01,26490.0,
2020-01-01,34590.0,
2020-02-01,28120.0,
2020-03-01,30010.0,
2020-04-01,30290.0,
2020-05-01,34050.0,
2020-06-01,29531.0,
2020-07-01,28109.25925925926,
