dates,110 cv,260 cv,325 cv,115 cv,130 cv,160 cv,140 cv,195 cv
2020-05-01,8250.0,11500.0,16990.0,15000.0,9960.0,6990.0,11890.0,11480.0
2020-06-01,,,,,9990.0,9095.0,,
2020-07-01,,,,,,8995.0,,
