dates,500 cv,430 cv,400 cv,440 cv,420 cv,250 cv,300 cv
2020-04-01,63996.666666666664,52900.0,53900.0,61990.0,55000.0,44900.0,49900.0
2020-05-01,,,53900.0,,,,
