dates,130 cv,195 cv,180 cv,160 cv,110 cv,120 cv
2020-04-01,9220.0,10185.0,7700.0,8030.0,6000.0,8500.0
2020-05-01,6765.8,,,6753.333333333333,,
2020-06-01,7263.333333333333,,,7277.833333333333,,
