dates,45 cv,71 cv,98 cv,102 cv,61 cv,84 cv,70 cv,75 cv,54 cv,50 cv
2019-03-01,4490.0,4445.0,6990.0,7490.0,3990.0,4794.285714285715,2400.0,5600.0,6200.0,2650.0
2019-07-01,4990.0,4620.740740740741,8115.0,6990.0,6293.5,4836.470588235294,,5945.0,,
2019-12-01,2000.0,4379.976744186047,6181.428571428572,9107.25,4477.0,,,,,
2020-02-01,4590.0,,,6802.727272727273,4340.0,,,,,
2020-03-01,4495.0,,,,,,,,,
2020-05-01,4448.0,,,,,,,,,
2020-06-01,4593.7037037037035,,,,,,,,,
2020-07-01,4433.972972972973,,,,,,,,,
