dates,218 cv,177 cv,150 cv,286 cv
2020-04-01,8786.25,11960.0,9720.0,13103.75
2020-05-01,9475.0,10937.5,7570.0,13066.666666666666
2020-06-01,7005.0,10960.0,7500.0,
