dates,165 cv,130 cv,115 cv,205 cv,90 cv,110 cv
2020-03-01,25699.137931034482,23062.1,23334.25,69850.0,22680.0,25180.0
2020-04-01,25290.625,22941.6,23605.0,68790.0,,
2020-05-01,,,22380.0,,,
