dates,120 cv,170 cv,150 cv,210 cv,115 cv,260 cv,136 cv
2020-05-01,3100.0,2300.0,2680.0,5233.333333333333,2775.0,750.0,2494.5
2020-07-01,1833.3333333333333,1500.0,2333.3333333333335,1250.0,2087.5,,
