dates,211 cv,170 cv,150 cv,177 cv
2020-03-01,24189.090909090908,22165.384615384617,18816.521739130436,22406.666666666668
2020-04-01,19880.0,,20901.0,22786.666666666668
2020-05-01,27290.0,,19128.0,20440.0
