dates,326 cv,258 cv,184 cv,190 cv,136 cv,313 cv,150 cv
2020-04-01,114097.5,67064.54545454546,52710.0,56547.5,41883.333333333336,67765.0,55180.0
2020-05-01,117496.66666666667,67320.0,38590.0,51367.77777777778,44640.0,,48613.333333333336
2020-07-01,,53090.0,40330.0,56887.0,47260.0,,
