dates,144 cv,150 cv,155 cv,220 cv,165 cv,192 cv
2020-05-01,8995.0,6950.0,7490.0,15750.0,8700.0,11875.0
2020-06-01,10000.0,8747.5,9600.0,,,
2020-07-01,7810.0,6300.0,,,,
