dates,90 cv,114 cv,82 cv,110 cv,112 cv
2019-10-01,1490.0,1750.0,1800.0,1200.0,700.0
2020-05-01,1740.0,1700.0,,1516.3333333333333,
2020-06-01,800.0,,,,
2020-07-01,1600.0,,,,
