dates,190 cv,258 cv,150 cv,116 cv,163 cv,184 cv
2020-04-01,22161.11111111111,22130.0,17613.333333333332,13130.0,15310.0,22970.0
2020-05-01,21745.0,29140.0,16217.5,15090.0,,
2020-07-01,,,17480.0,16950.0,,
