dates,69 cv,105 cv,85 cv
2019-07-01,12815.714285714286,11900.0,14396.0
2020-01-01,12740.0,,15425.714285714286
2020-02-01,11144.2,,14552.0
2020-05-01,12352.719101123595,,
2020-06-01,12884.133333333333,,
2020-07-01,12963.333333333334,,
