dates,69 cv,92 cv,125 cv,91 cv,102 cv,75 cv
2018-08-01,4990.0,4490.0,7000.0,5500.0,2200.0,3730.0
2019-03-01,6950.0,4290.0,5864.615384615385,,,
2020-01-01,4980.0,4473.8,,,,
2020-03-01,5490.0,4475.928571428572,,,,
2020-04-01,3990.0,4514.082352941176,,,,
2020-05-01,4435.333333333333,,,,,
2020-06-01,4813.266666666666,,,,,
2020-07-01,4507.1875,,,,,
