dates,115 cv,190 cv,150 cv,204 cv,110 cv
2019-10-01,22660.0,40900.0,38900.0,39990.0,38490.0
2019-12-01,30625.0,39900.0,39500.0,,
2020-01-01,26578.0,34630.0,41800.0,,
2020-02-01,26865.714285714286,,36890.0,,
2020-03-01,,,37900.0,,
2020-05-01,,,39625.0,,
2020-06-01,,,36270.666666666664,,
2020-07-01,,,34175.0,,
