dates,117 cv,140 cv
2019-09-01,15990.0,17362.5
2019-10-01,13990.0,14954.0
2019-12-01,13990.0,
2020-03-01,15900.0,
2020-04-01,16010.0,
2020-05-01,15150.0,
2020-06-01,14675.384615384615,
2020-07-01,14115.285714285714,
