dates,590 cv,430 cv,350 cv,275 cv
2019-12-01,169900.0,125490.0,88990.0,67900.0
2020-04-01,,105900.0,,71900.0
2020-05-01,,129900.0,,63900.0
2020-06-01,,89900.0,,54700.0
2020-07-01,,,,57467.5
