dates,230 cv,110 cv,180 cv,150 cv,190 cv
2019-12-01,35120.0,21248.5,31491.666666666668,22900.0,32800.0
2020-01-01,33260.0,18517.25,29941.333333333332,22490.0,27175.0
2020-02-01,34995.0,22365.0,,19900.0,
2020-03-01,,20186.666666666668,,23240.0,
2020-04-01,,20990.0,,22322.5,
2020-05-01,,17840.0,,23070.6,
2020-06-01,,19595.590909090908,,24021.14814814815,
2020-07-01,,20554.39344262295,,,
