dates,143 cv,116 cv,184 cv,95 cv,320 cv,218 cv,136 cv
2020-04-01,12291.0,12436.0,11623.333333333334,9900.0,24025.0,12976.0,11575.0
2020-05-01,13732.142857142857,12440.0,15448.57142857143,10820.0,29380.0,17250.0,
2020-06-01,11960.0,13200.0,,8990.0,,14540.0,
