dates,122 cv,190 cv,218 cv,184 cv
2020-05-01,12495.0,19300.0,17990.0,16396.666666666668
2020-06-01,14402.882352941177,,17990.0,17800.0
2020-07-01,14282.142857142857,,13000.0,
