dates,134 cv,113 cv,122 cv,68 cv,182 cv,83 cv
2020-05-01,25000.0,18500.0,13500.0,21500.0,4000.0,35000.0
2020-07-01,,11466.666666666666,14900.0,13357.142857142857,,
