dates,150 cv,165 cv,130 cv,170 cv,140 cv,175 cv,120 cv
2020-03-01,8180.0,6680.0,6280.0,4470.0,4240.0,6580.0,2500.0
2020-04-01,7753.333333333333,,,1500.0,,7910.0,2650.0
2020-05-01,7850.0,,,,,3590.0,
2020-07-01,7896.666666666667,,,,,,
