dates,240 cv,120 cv,105 cv,150 cv,140 cv,180 cv
2020-05-01,22980.0,12390.0,12270.0,16570.0,9200.0,19430.0
2020-06-01,,11813.333333333334,,,,
2020-07-01,,13010.0,,,,
