dates,170 cv,122 cv,116 cv,115 cv,143 cv,177 cv,136 cv,204 cv,265 cv
2020-04-01,10432.8,7006.666666666667,8450.90909090909,8220.0,9643.846153846154,10322.5,8738.333333333334,17535.0,21230.0
2020-05-01,8881.875,6476.0,8601.333333333334,,7999.523809523809,10150.0,4830.0,,
2020-06-01,10285.0,6622.5,6760.0,,7936.0,8500.0,,,
2020-07-01,,5250.0,,,5747.0,,,,
