dates,500 cv,550 cv,400 cv,250 cv,430 cv,300 cv,420 cv,440 cv,380 cv
2019-04-01,38990.0,56422.5,34490.0,43990.0,53900.0,36900.0,53945.0,47990.0,39990.0
2019-06-01,38995.0,42990.0,41963.333333333336,33900.0,47858.0,34656.666666666664,48400.0,,38995.0
2019-08-01,44084.28571428572,,38881.34782608696,39900.0,45244.0,34857.5,,,42556.0
2019-09-01,43205.71428571428,,38763.57142857143,31990.0,,35705.36363636364,,,40298.0
2019-12-01,,,,47990.0,,,,,
2020-02-01,,,,54150.0,,,,,
2020-05-01,,,,38928.333333333336,,,,,
2020-06-01,,,,38947.22222222222,,,,,
2020-07-01,,,,38203.07692307692,,,,,
