dates,84 cv,86 cv,72 cv,101 cv,106 cv,70 cv,75 cv,94 cv,95 cv
2019-10-01,5690.0,6290.0,3790.0,3990.0,2200.0,6790.0,5490.0,2700.0,6350.0
2019-12-01,3985.0,2900.0,4290.0,4990.0,,5900.0,5690.0,,5147.5
2020-05-01,3838.277777777778,4990.0,4500.0,3997.8,,5172.5,5500.0,,
2020-06-01,3582.7241379310344,4901.666666666667,3730.0,,,4413.333333333333,4933.333333333333,,
2020-07-01,,,3134.285714285714,,,,4853.285714285715,,
