dates,75 cv,110 cv,136 cv,90 cv,60 cv,138 cv,109 cv
2020-05-01,2900.0,2637.375,3250.0,2490.0,3650.0,1600.0,3021.0
2020-06-01,,2766.0,2850.0,2490.0,860.0,3200.0,
