dates,420 cv,400 cv,300 cv,500 cv,245 cv,382 cv,333 cv
2020-01-01,48900.0,49990.0,30990.0,59990.0,43900.0,38600.0,39890.0
2020-02-01,,43800.0,,37390.0,27990.0,43890.0,34300.0
2020-06-01,,42900.0,,,34266.666666666664,,
2020-07-01,,,,,33126.666666666664,,
