dates,190 cv,252 cv,150 cv,326 cv,258 cv,313 cv,136 cv,184 cv,116 cv,163 cv,249 cv
2020-03-01,29510.909090909092,34391.11111111111,24582.666666666668,69000.0,32508.571428571428,41306.666666666664,24480.0,27390.0,21127.14285714286,24330.0,28300.0
2020-04-01,34680.0,34130.0,24002.5,62435.0,30323.333333333332,49600.0,,27730.0,19960.0,,25650.0
2020-05-01,35422.5,34390.0,24247.5,50746.666666666664,31568.333333333332,26730.0,,,,,
