dates,69 cv,75 cv
2020-01-01,6490.0,5600.0
2020-02-01,6089.75,3410.0
2020-03-01,5740.0,6441.818181818182
2020-04-01,6045.0,
2020-05-01,4550.526315789473,
2020-06-01,4822.369047619048,
