dates,114 cv,151 cv,150 cv,133 cv,115 cv,148 cv
2020-03-01,800.0,300.0,1650.0,1200.0,2400.0,1500.0
2020-05-01,1666.3333333333333,,500.0,,,
2020-06-01,912.7272727272727,,,,,
2020-07-01,1005.7142857142857,,,,,
