dates,82 cv,99 cv,75 cv,110 cv,68 cv
2020-02-01,14341.316964285714,16466.98473282443,13644.489795918367,17631.85185185185,12998.0
2020-04-01,14002.553191489362,16788.211382113823,13420.0,17264.166666666668,13558.4
2020-05-01,14408.9375,16318.846153846154,13574.48275862069,17048.863636363636,12811.851851851852
2020-06-01,13863.58208955224,17219.41176470588,13558.57142857143,16971.25,12349.5
2020-07-01,,,,,12843.636363636364
