dates,476 cv,245 cv,258 cv,194 cv
2020-04-01,73920.0,72886.29629629629,81180.0,70332.22222222222
2020-05-01,,73176.0,83573.33333333333,72718.33333333333
2020-06-01,,76187.5,82015.0,54970.0
2020-07-01,,,,61840.0
