dates,134 cv,140 cv,120 cv,200 cv,170 cv
2019-07-01,17990.0,19290.0,18150.0,22000.0,17500.0
2019-12-01,18690.0,18900.0,17990.0,,14757.0
2020-01-01,20990.0,,18490.0,,
2020-04-01,24636.0,,16990.0,,
2020-05-01,15500.0,,16600.0,,
2020-06-01,16490.0,,,,
