dates,112 cv,163 cv,115 cv,150 cv,156 cv,120 cv
2019-02-01,5990.0,9640.0,9892.0,7595.0,10990.0,7120.0
2019-03-01,11950.0,8890.0,8570.0,10500.0,9200.0,9900.0
2020-04-01,8360.0,,11490.0,,8994.5,
2020-05-01,8789.0,,,,,
2020-06-01,9472.941176470587,,,,,
2020-07-01,10440.0,,,,,
