dates,107 cv
2019-07-01,6490.0
2019-09-01,7750.0
2019-12-01,7890.0
2020-02-01,8662.5
2020-03-01,7559.666666666667
2020-04-01,8866.666666666666
2020-05-01,7164.117647058823
2020-06-01,7159.739726027397
2020-07-01,6909.285714285715
