dates,80 cv,98 cv
2019-12-01,9690.0,10990.0
2020-02-01,9290.0,11495.0
2020-03-01,9740.0,9995.0
2020-05-01,7500.0,9990.0
2020-06-01,10490.0,
2020-07-01,10800.0,
