dates,258 cv,204 cv,333 cv,456 cv
2020-05-01,52125.0,46117.142857142855,57652.857142857145,62520.0
2020-06-01,57128.181818181816,50494.0,,
2020-07-01,58610.71428571428,48770.0,,
