dates,125 cv,110 cv,90 cv,114 cv,105 cv
2019-11-01,14390.0,15886.666666666666,10590.0,10945.0,8999.0
2019-12-01,15500.0,,13900.0,10990.0,12500.0
2020-01-01,13075.0,,13356.666666666666,11590.0,
2020-02-01,13245.714285714286,,13900.0,,
2020-03-01,13766.666666666666,,14125.0,,
2020-05-01,,,13886.666666666666,,
2020-06-01,,,12878.76,,
2020-07-01,,,13645.42857142857,,
