dates,320 cv,107 cv,300 cv,230 cv,308 cv,328 cv,280 cv,150 cv,110 cv,224 cv
2020-05-01,25000.0,28500.0,25974.75,10800.0,23000.0,30000.0,26000.0,8763.333333333334,8500.0,6500.0
2020-07-01,,8740.0,24200.0,16500.0,,,,6460.0,,
