dates,184 cv,258 cv,218 cv,381 cv,190 cv,245 cv,313 cv,150 cv,143 cv
2020-04-01,16851.0,24684.285714285714,17666.666666666668,31998.571428571428,21586.666666666668,20210.0,26730.0,22860.0,20300.0
2020-05-01,16982.5,22902.5,24700.0,31840.0,19860.0,,25620.0,,
2020-06-01,,24776.666666666668,,,20470.0,,,,
