dates,245 cv,218 cv,184 cv,407 cv,243 cv,258 cv,300 cv
2020-03-01,21903.333333333332,23550.0,18380.0,40295.0,16900.0,24720.0,25180.0
2020-04-01,,,14680.0,,,,23820.0
2020-05-01,,,17100.0,,,,
