dates,210 cv,138 cv,163 cv,109 cv,143 cv,173 cv,122 cv
2018-04-01,500.0,7950.0,7620.0,5890.0,1000.0,6500.0,8000.0
2019-02-01,6490.0,6245.0,6990.0,5990.0,,6490.0,
2020-05-01,,1500.0,,3112.5,,,
2020-06-01,,,,3374.0,,,
2020-07-01,,,,3100.0,,,
