dates,274 cv,177 cv,272 cv
2019-10-01,68900.0,47489.0,64500.0
2020-01-01,,65900.0,
2020-03-01,,84590.0,
2020-04-01,,48490.0,
2020-05-01,,34525.0,
2020-06-01,,45086.25,
2020-07-01,,34086.333333333336,
