dates,99 cv,120 cv,130 cv,110 cv,150 cv,177 cv,82 cv
2019-09-01,14314.70588235294,12390.0,18390.0,17300.0,18790.909090909092,23290.0,12990.0
2019-12-01,15086.060606060606,18450.0,17185.0,16156.666666666666,17970.6,18740.0,16950.0
2020-03-01,16043.0625,16435.0,22075.833333333332,14790.0,,,
2020-04-01,18060.0,19407.36842105263,20049.53488372093,,,,
2020-05-01,,16001.371428571429,19255.11111111111,,,,
2020-06-01,,15824.466666666667,19646.0,,,,
2020-07-01,,16536.470588235294,,,,,
