dates,210 cv,143 cv,163 cv,150 cv,87 cv
2020-02-01,7856.272727272727,7980.0,5560.0,4963.333333333333,6500.0
2020-06-01,7520.588235294118,6000.142857142857,5053.333333333333,4230.0,1000.0
2020-07-01,,4435.1,4487.368421052632,,
