dates,75 cv,60 cv,110 cv,68 cv,90 cv,88 cv,69 cv
2020-05-01,1476.0,656.5,730.0,1650.0,675.0,900.0,5000.0
2020-06-01,450.0,883.3333333333334,,,1525.0,,
2020-07-01,,,,,800.0,,
