dates,112 cv,114 cv,92 cv,120 cv,150 cv,98 cv,115 cv
2020-04-01,12475.0,11790.0,9190.0,16640.0,15060.0,9990.0,7990.0
2020-05-01,13732.0,11250.0,12280.0,10715.0,,7990.0,
2020-06-01,,,11200.0,12202.5,,,
2020-07-01,,,9067.5,,,,
