dates,177 cv,245 cv,150 cv,170 cv,225 cv,136 cv
2020-03-01,29130.0,33940.0,26640.0,18730.0,27900.0,28490.0
2020-05-01,21640.0,,,19490.0,24990.0,
2020-06-01,26500.0,,,,,
