dates,156 cv,115 cv,150 cv,120 cv
2019-07-01,13500.0,9870.0,12894.5,13990.0
2020-02-01,13999.0,9660.0,,11080.0
2020-05-01,12985.0,,,
2020-06-01,13644.75,,,
2020-07-01,12383.214285714286,,,
