dates,60 cv,105 cv,86 cv,180 cv,80 cv,70 cv,75 cv,90 cv
2019-10-01,4800.0,5245.0,3800.0,6900.0,4780.0,5300.0,5490.0,5990.0
2020-02-01,4197.142857142857,5445.0,,,3000.0,3990.0,4990.0,5085.0
2020-05-01,4312.142857142857,,,,,4000.0,4990.0,4801.9
2020-06-01,,,,,,,4420.0,
2020-07-01,,,,,,,4758.307692307692,
