dates,105 cv,120 cv,150 cv,100 cv,110 cv,250 cv,140 cv,115 cv
2019-10-01,1200.0,2442.25,1990.0,1000.0,1950.0,14490.0,2490.0,1990.0
2020-05-01,1250.0,1345.3846153846155,2530.0,1410.6153846153845,1250.0,,1188.0,599.0
2020-06-01,1100.0,1770.0,2826.3333333333335,1440.909090909091,,,2476.0,1933.2142857142858
2020-07-01,,,,,,,,1563.8461538461538
